,User,Business,Rating
17642,13444.0,47.0,5.0
17643,13445.0,16.0,5.0
17644,13446.0,29.0,5.0
17645,13447.0,42.0,5.0
17646,13448.0,210.0,4.0
17647,13449.0,22.0,5.0
17648,13450.0,29.0,4.0
17649,13451.0,236.0,3.0
17650,13452.0,112.0,5.0
17651,13453.0,136.0,5.0
17652,13454.0,80.0,5.0
17653,13455.0,111.0,3.0
17654,13456.0,22.0,5.0
17655,13457.0,22.0,5.0
17656,13458.0,192.0,5.0
17657,13459.0,211.0,4.0
17658,13460.0,171.0,4.0
17659,13461.0,175.0,5.0
17660,13462.0,54.0,5.0
17661,13463.0,22.0,5.0
17662,13464.0,89.0,5.0
17663,13465.0,62.0,4.0
17664,13466.0,16.0,5.0
17665,13467.0,159.0,1.0
17666,13468.0,22.0,5.0
17667,13469.0,110.0,5.0
17668,13469.0,171.0,2.0
17669,13469.0,256.0,2.0
17670,13470.0,129.0,1.0
17671,13471.0,192.0,1.0
17672,13472.0,206.0,1.0
17673,13473.0,225.0,5.0
17674,13474.0,192.0,5.0
17675,13475.0,103.0,5.0
17676,13476.0,163.0,4.0
17677,13476.0,192.0,4.0
17678,13477.0,79.0,4.0
17679,13478.0,110.0,5.0
17680,13479.0,175.0,5.0
17681,13480.0,28.0,2.0
17682,13480.0,132.0,5.0
17683,13481.0,70.0,2.0
17684,13481.0,150.0,3.0
17685,13482.0,22.0,5.0
17686,13482.0,155.0,1.0
17687,13483.0,256.0,5.0
17688,13484.0,70.0,5.0
17689,13485.0,142.0,4.0
17690,13486.0,234.0,4.0
17691,13487.0,183.0,1.0
17692,13488.0,22.0,4.0
17693,13489.0,50.0,5.0
17694,13489.0,110.0,5.0
17695,13490.0,132.0,2.0
17696,13491.0,199.0,5.0
17697,13492.0,265.0,5.0
17698,13493.0,55.0,1.0
17699,13494.0,225.0,5.0
17700,13495.0,110.0,5.0
17701,13496.0,22.0,4.0
17702,13496.0,153.0,4.0
17703,13496.0,163.0,3.0
17704,13497.0,225.0,5.0
17705,13498.0,155.0,3.0
17706,13498.0,177.0,4.0
17707,13499.0,227.0,3.0
17708,13500.0,110.0,5.0
17709,13501.0,16.0,5.0
17710,13502.0,34.0,1.0
17711,13503.0,91.0,4.0
17712,13504.0,119.0,5.0
17713,13505.0,237.0,5.0
17714,13506.0,177.0,4.0
17715,13507.0,155.0,1.0
17716,13508.0,153.0,5.0
17717,13509.0,203.0,5.0
17718,13510.0,44.0,1.0
17719,13511.0,51.0,5.0
17720,13512.0,132.0,5.0
17721,13513.0,235.0,5.0
17722,13514.0,243.0,5.0
17723,13515.0,22.0,5.0
17724,13516.0,111.0,4.0
17725,13516.0,184.0,3.0
17726,13517.0,192.0,1.0
17727,13518.0,110.0,5.0
17728,13519.0,243.0,4.0
17729,13520.0,198.0,5.0
17730,13521.0,22.0,5.0
17731,13522.0,16.0,5.0
17732,13523.0,243.0,1.0
17733,13524.0,1.0,5.0
17734,13525.0,17.0,5.0
17735,13525.0,22.0,3.0
17736,13525.0,49.0,4.0
17737,13525.0,136.0,3.0
17738,13525.0,147.0,5.0
17739,13526.0,126.0,3.0
17740,13527.0,34.0,1.0
17741,13528.0,110.0,5.0
17742,13529.0,160.0,5.0
17743,13530.0,154.0,2.0
17744,13531.0,264.0,4.0
17745,13532.0,16.0,5.0
17746,13533.0,198.0,5.0
17747,13534.0,22.0,4.0
17748,13535.0,73.0,1.0
17749,13536.0,81.0,3.0
17750,13536.0,150.0,3.0
17751,13536.0,154.0,2.0
17752,13536.0,170.0,5.0
17753,13536.0,198.0,4.0
17754,13536.0,211.0,5.0
17755,13537.0,110.0,5.0
17756,13538.0,1.0,4.0
17757,13538.0,47.0,4.0
17758,13539.0,114.0,5.0
17759,13540.0,251.0,2.0
17760,13541.0,153.0,5.0
17761,13542.0,43.0,5.0
17762,13543.0,62.0,5.0
17763,13544.0,22.0,4.0
17764,13545.0,120.0,4.0
17765,13545.0,208.0,4.0
17766,13546.0,153.0,5.0
17767,13547.0,207.0,5.0
17768,13548.0,246.0,5.0
17769,13548.0,256.0,5.0
17770,13549.0,211.0,5.0
17771,13550.0,264.0,5.0
17772,13551.0,22.0,3.0
17773,13552.0,110.0,5.0
17774,13552.0,226.0,4.0
17775,13553.0,3.0,1.0
17776,13554.0,119.0,2.0
17777,13555.0,22.0,4.0
17778,13556.0,22.0,3.0
17779,13557.0,22.0,5.0
17780,13558.0,2.0,5.0
17781,13559.0,107.0,5.0
17782,13560.0,67.0,1.0
17783,13561.0,81.0,5.0
17784,13562.0,1.0,5.0
17785,13563.0,22.0,4.0
17786,13564.0,69.0,5.0
17787,13564.0,104.0,1.0
17788,13564.0,105.0,4.0
17789,13564.0,112.0,5.0
17790,13564.0,118.0,1.0
17791,13564.0,137.0,2.0
17792,13564.0,142.0,1.0
17793,13564.0,182.0,2.0
17794,13564.0,186.0,4.0
17795,13564.0,240.0,2.0
17796,13564.0,244.0,3.0
17797,13565.0,22.0,1.0
17798,13565.0,78.0,2.0
17799,13565.0,108.0,4.0
17800,13565.0,136.0,5.0
17801,13565.0,164.0,5.0
17802,13565.0,172.0,3.0
17803,13565.0,174.0,5.0
17804,13565.0,183.0,3.0
17805,13565.0,248.0,2.0
17806,13566.0,146.0,1.0
17807,13567.0,152.0,3.0
17808,13567.0,225.0,5.0
17809,13568.0,164.0,1.0
17810,13569.0,252.0,5.0
17811,13570.0,22.0,5.0
17812,13570.0,67.0,5.0
17813,13571.0,128.0,2.0
17814,13572.0,22.0,5.0
17815,13573.0,47.0,2.0
17816,13574.0,69.0,1.0
17817,13575.0,117.0,5.0
17818,13575.0,150.0,1.0
17819,13576.0,56.0,5.0
17820,13576.0,62.0,5.0
17821,13577.0,113.0,5.0
17822,13578.0,122.0,5.0
17823,13579.0,211.0,5.0
17824,13580.0,240.0,1.0
17825,13581.0,22.0,5.0
17826,13582.0,72.0,4.0
17827,13583.0,23.0,3.0
17828,13584.0,110.0,4.0
17829,13585.0,189.0,4.0
17830,13586.0,59.0,1.0
17831,13587.0,210.0,1.0
17832,13588.0,22.0,5.0
17833,13589.0,108.0,5.0
17834,13589.0,110.0,4.0
17835,13590.0,51.0,4.0
17836,13591.0,211.0,4.0
17837,13592.0,38.0,2.0
17838,13593.0,11.0,4.0
17839,13594.0,175.0,5.0
17840,13595.0,262.0,2.0
17841,13596.0,208.0,5.0
17842,13597.0,208.0,3.0
17843,13598.0,32.0,2.0
17844,13599.0,62.0,4.0
17845,13599.0,240.0,3.0
17846,13600.0,186.0,5.0
17847,13601.0,3.0,5.0
17848,13602.0,80.0,1.0
17849,13603.0,110.0,1.0
17850,13604.0,150.0,3.0
17851,13605.0,110.0,2.0
17852,13606.0,20.0,4.0
17853,13607.0,73.0,4.0
17854,13608.0,90.0,1.0
17855,13609.0,167.0,5.0
17856,13610.0,70.0,1.0
17857,13610.0,153.0,3.0
17858,13611.0,153.0,5.0
17859,13612.0,150.0,1.0
17860,13613.0,22.0,4.0
17861,13613.0,198.0,3.0
17862,13613.0,208.0,5.0
17863,13613.0,241.0,3.0
17864,13614.0,92.0,1.0
17865,13615.0,211.0,3.0
17866,13616.0,56.0,3.0
17867,13617.0,59.0,5.0
17868,13617.0,116.0,5.0
17869,13617.0,117.0,1.0
17870,13618.0,124.0,1.0
17871,13619.0,78.0,5.0
17872,13620.0,107.0,1.0
17873,13621.0,68.0,1.0
17874,13622.0,3.0,5.0
17875,13623.0,78.0,4.0
17876,13624.0,171.0,5.0
17877,13625.0,113.0,1.0
17878,13626.0,3.0,2.0
17879,13626.0,192.0,4.0
17880,13627.0,211.0,5.0
17881,13628.0,51.0,1.0
17882,13629.0,22.0,4.0
17883,13630.0,167.0,1.0
17884,13631.0,110.0,5.0
17885,13631.0,150.0,3.0
17886,13632.0,110.0,1.0
17887,13633.0,21.0,1.0
17888,13633.0,188.0,5.0
17889,13634.0,246.0,1.0
17890,13635.0,57.0,2.0
17891,13636.0,153.0,5.0
17892,13637.0,49.0,5.0
17893,13638.0,189.0,1.0
17894,13639.0,22.0,4.0
17895,13640.0,217.0,5.0
17896,13641.0,177.0,2.0
17897,13642.0,177.0,4.0
17898,13643.0,249.0,5.0
17899,13644.0,110.0,3.0
17900,13645.0,193.0,1.0
17901,13646.0,186.0,5.0
17902,13646.0,206.0,5.0
17903,13646.0,220.0,5.0
17904,13646.0,252.0,5.0
17905,13647.0,3.0,1.0
17906,13648.0,17.0,5.0
17907,13649.0,47.0,2.0
17908,13650.0,22.0,4.0
17909,13651.0,1.0,1.0
17910,13652.0,22.0,5.0
17911,13653.0,22.0,5.0
17912,13653.0,29.0,5.0
17913,13653.0,141.0,1.0
17914,13654.0,89.0,5.0
17915,13655.0,63.0,5.0
17916,13656.0,104.0,5.0
17917,13657.0,110.0,1.0
17918,13658.0,192.0,4.0
17919,13659.0,266.0,3.0
17920,13660.0,69.0,1.0
17921,13661.0,136.0,5.0
17922,13662.0,145.0,1.0
17923,13663.0,155.0,1.0
17924,13664.0,110.0,4.0
17925,13664.0,124.0,3.0
17926,13664.0,153.0,5.0
17927,13664.0,221.0,3.0
17928,13665.0,243.0,2.0
17929,13666.0,17.0,5.0
17930,13666.0,22.0,4.0
17931,13666.0,110.0,3.0
17932,13666.0,153.0,5.0
17933,13667.0,56.0,4.0
17934,13668.0,110.0,2.0
17935,13669.0,222.0,5.0
17936,13670.0,47.0,4.0
17937,13670.0,110.0,5.0
17938,13671.0,62.0,4.0
17939,13672.0,177.0,1.0
17940,13673.0,70.0,1.0
17941,13674.0,68.0,5.0
17942,13675.0,116.0,1.0
17943,13676.0,51.0,1.0
17944,13676.0,62.0,5.0
17945,13677.0,22.0,1.0
17946,13677.0,153.0,4.0
17947,13678.0,192.0,4.0
17948,13679.0,56.0,4.0
17949,13680.0,35.0,3.0
17950,13681.0,52.0,4.0
17951,13682.0,126.0,5.0
17952,13683.0,70.0,4.0
17953,13684.0,1.0,4.0
17954,13684.0,240.0,3.0
17955,13685.0,25.0,3.0
17956,13685.0,110.0,5.0
17957,13686.0,153.0,4.0
17958,13686.0,246.0,4.0
17959,13687.0,241.0,5.0
17960,13688.0,249.0,1.0
17961,13689.0,265.0,1.0
17962,13690.0,110.0,3.0
17963,13691.0,47.0,3.0
17964,13692.0,33.0,4.0
17965,13692.0,249.0,4.0
17966,13693.0,22.0,5.0
17967,13693.0,241.0,5.0
17968,13693.0,254.0,2.0
17969,13694.0,136.0,3.0
17970,13695.0,78.0,1.0
17971,13696.0,132.0,4.0
17972,13697.0,136.0,4.0
17973,13697.0,171.0,4.0
17974,13697.0,246.0,5.0
17975,13698.0,146.0,2.0
17976,13699.0,110.0,5.0
17977,13700.0,153.0,5.0
17978,13701.0,254.0,4.0
17979,13702.0,22.0,4.0
17980,13703.0,22.0,5.0
17981,13704.0,105.0,2.0
17982,13705.0,251.0,1.0
17983,13706.0,43.0,5.0
17984,13707.0,110.0,5.0
17985,13708.0,225.0,4.0
17986,13709.0,241.0,5.0
17987,13710.0,25.0,5.0
17988,13710.0,29.0,4.0
17989,13710.0,249.0,5.0
17990,13711.0,108.0,4.0
17991,13711.0,198.0,4.0
17992,13712.0,134.0,5.0
17993,13713.0,210.0,2.0
17994,13714.0,256.0,5.0
17995,13715.0,37.0,5.0
17996,13715.0,94.0,5.0
17997,13715.0,159.0,1.0
17998,13716.0,153.0,5.0
17999,13717.0,34.0,1.0
18000,13718.0,22.0,4.0
18001,13719.0,257.0,3.0
18002,13720.0,153.0,5.0
18003,13721.0,164.0,4.0
18004,13721.0,234.0,4.0
18005,13722.0,58.0,1.0
18006,13722.0,229.0,1.0
18007,13723.0,256.0,5.0
18008,13724.0,3.0,2.0
18009,13725.0,54.0,2.0
18010,13726.0,35.0,4.0
18011,13727.0,167.0,5.0
18012,13728.0,89.0,1.0
18013,13729.0,110.0,5.0
18014,13730.0,33.0,1.0
18015,13731.0,110.0,5.0
18016,13732.0,184.0,5.0
18017,13733.0,67.0,1.0
18018,13734.0,1.0,1.0
18019,13735.0,62.0,5.0
18020,13735.0,70.0,4.0
18021,13735.0,82.0,3.0
18022,13735.0,129.0,4.0
18023,13735.0,234.0,4.0
18024,13735.0,258.0,1.0
18025,13736.0,1.0,4.0
18026,13737.0,16.0,5.0
18027,13738.0,107.0,3.0
18028,13739.0,110.0,1.0
18029,13740.0,117.0,1.0
18030,13741.0,107.0,5.0
18031,13741.0,243.0,2.0
18032,13742.0,198.0,1.0
18033,13743.0,207.0,1.0
18034,13744.0,32.0,1.0
18035,13744.0,249.0,5.0
18036,13745.0,158.0,3.0
18037,13745.0,253.0,4.0
18038,13746.0,217.0,4.0
18039,13747.0,110.0,5.0
18040,13748.0,110.0,2.0
18041,13749.0,208.0,1.0
18042,13750.0,35.0,2.0
18043,13751.0,119.0,4.0
18044,13752.0,155.0,4.0
18045,13753.0,213.0,5.0
18046,13754.0,207.0,5.0
18047,13755.0,22.0,5.0
18048,13755.0,129.0,2.0
18049,13756.0,110.0,5.0
18050,13757.0,96.0,5.0
18051,13757.0,122.0,5.0
18052,13758.0,132.0,1.0
18053,13759.0,205.0,5.0
18054,13760.0,213.0,5.0
18055,13761.0,75.0,5.0
18056,13762.0,110.0,5.0
18057,13763.0,110.0,5.0
18058,13764.0,61.0,4.0
18059,13765.0,22.0,5.0
18060,13766.0,266.0,4.0
18061,13767.0,120.0,4.0
18062,13768.0,241.0,4.0
18063,13769.0,104.0,3.0
18064,13769.0,248.0,1.0
18065,13770.0,246.0,5.0
18066,13771.0,110.0,5.0
18067,13772.0,38.0,5.0
18068,13773.0,266.0,4.0
18069,13774.0,192.0,5.0
18070,13775.0,22.0,5.0
18071,13776.0,11.0,4.0
18072,13777.0,153.0,5.0
18073,13778.0,22.0,2.0
18074,13779.0,47.0,5.0
18075,13780.0,62.0,1.0
18076,13781.0,22.0,4.0
18077,13781.0,107.0,5.0
18078,13781.0,143.0,4.0
18079,13781.0,175.0,4.0
18080,13781.0,224.0,4.0
18081,13781.0,249.0,5.0
18082,13782.0,121.0,1.0
18083,13783.0,104.0,5.0
18084,13784.0,86.0,4.0
18085,13784.0,115.0,4.0
18086,13785.0,29.0,4.0
18087,13785.0,153.0,5.0
18088,13786.0,54.0,3.0
18089,13786.0,72.0,3.0
18090,13787.0,153.0,5.0
18091,13788.0,47.0,4.0
18092,13788.0,146.0,1.0
18093,13789.0,69.0,1.0
18094,13790.0,144.0,1.0
18095,13791.0,47.0,5.0
18096,13792.0,139.0,5.0
18097,13793.0,177.0,4.0
18098,13793.0,217.0,4.0
18099,13794.0,198.0,4.0
18100,13795.0,241.0,4.0
18101,13796.0,110.0,5.0
18102,13797.0,47.0,5.0
18103,13797.0,110.0,5.0
18104,13797.0,211.0,4.0
18105,13798.0,150.0,2.0
18106,13799.0,119.0,5.0
18107,13800.0,234.0,1.0
18108,13801.0,174.0,4.0
18109,13802.0,167.0,4.0
18110,13803.0,67.0,4.0
18111,13804.0,264.0,5.0
18112,13805.0,192.0,4.0
18113,13806.0,198.0,5.0
18114,13807.0,264.0,2.0
18115,13808.0,249.0,4.0
18116,13809.0,107.0,5.0
18117,13810.0,192.0,5.0
18118,13811.0,70.0,5.0
18119,13812.0,122.0,4.0
18120,13813.0,266.0,1.0
18121,13814.0,38.0,4.0
18122,13815.0,229.0,1.0
18123,13816.0,111.0,5.0
18124,13817.0,122.0,1.0
18125,13818.0,117.0,5.0
18126,13819.0,103.0,4.0
18127,13820.0,72.0,4.0
18128,13821.0,38.0,5.0
18129,13822.0,47.0,5.0
18130,13823.0,162.0,4.0
18131,13824.0,49.0,1.0
18132,13825.0,68.0,5.0
18133,13826.0,113.0,4.0
18134,13827.0,164.0,4.0
18135,13828.0,117.0,5.0
18136,13829.0,225.0,5.0
18137,13830.0,22.0,5.0
18138,13831.0,110.0,4.0
18139,13832.0,211.0,4.0
18140,13833.0,47.0,4.0
18141,13834.0,16.0,5.0
18142,13835.0,1.0,5.0
18143,13836.0,225.0,4.0
18144,13837.0,21.0,5.0
18145,13838.0,32.0,5.0
18146,13839.0,43.0,4.0
18147,13840.0,131.0,5.0
18148,13841.0,225.0,4.0
18149,13842.0,72.0,1.0
18150,13843.0,103.0,5.0
18151,13844.0,126.0,5.0
18152,13845.0,136.0,5.0
18153,13846.0,1.0,3.0
18154,13847.0,171.0,4.0
18155,13848.0,22.0,5.0
18156,13849.0,32.0,3.0
18157,13850.0,196.0,5.0
18158,13851.0,208.0,3.0
18159,13852.0,16.0,5.0
18160,13852.0,198.0,3.0
18161,13853.0,141.0,1.0
18162,13854.0,70.0,4.0
18163,13855.0,217.0,4.0
18164,13856.0,51.0,3.0
18165,13856.0,52.0,1.0
18166,13857.0,110.0,5.0
18167,13858.0,67.0,5.0
18168,13859.0,129.0,4.0
18169,13860.0,241.0,5.0
18170,13861.0,153.0,4.0
18171,13862.0,110.0,5.0
18172,13863.0,183.0,3.0
18173,13864.0,198.0,3.0
18174,13865.0,138.0,5.0
18175,13866.0,146.0,2.0
18176,13867.0,10.0,4.0
18177,13867.0,49.0,3.0
18178,13867.0,110.0,5.0
18179,13868.0,222.0,5.0
18180,13869.0,144.0,5.0
18181,13870.0,236.0,5.0
18182,13871.0,145.0,5.0
18183,13872.0,101.0,5.0
18184,13873.0,47.0,5.0
18185,13874.0,49.0,5.0
18186,13875.0,24.0,4.0
18187,13876.0,129.0,4.0
18188,13876.0,186.0,2.0
18189,13877.0,217.0,5.0
18190,13878.0,51.0,1.0
18191,13879.0,140.0,1.0
18192,13880.0,241.0,4.0
18193,13881.0,47.0,5.0
18194,13882.0,111.0,4.0
18195,13882.0,266.0,5.0
18196,13883.0,22.0,4.0
18197,13884.0,35.0,1.0
18198,13885.0,245.0,1.0
18199,13886.0,110.0,2.0
18200,13887.0,54.0,5.0
18201,13888.0,113.0,1.0
18202,13889.0,125.0,1.0
18203,13890.0,3.0,5.0
18204,13891.0,20.0,5.0
18205,13891.0,243.0,1.0
18206,13892.0,154.0,1.0
18207,13893.0,25.0,5.0
18208,13894.0,22.0,5.0
18209,13894.0,153.0,5.0
18210,13895.0,47.0,4.0
18211,13896.0,47.0,3.0
18212,13897.0,22.0,5.0
18213,13898.0,110.0,3.0
18214,13898.0,153.0,5.0
18215,13899.0,153.0,4.0
18216,13899.0,192.0,2.0
18217,13900.0,25.0,5.0
18218,13901.0,154.0,5.0
18219,13902.0,22.0,4.0
18220,13902.0,47.0,3.0
18221,13902.0,120.0,4.0
18222,13903.0,110.0,5.0
18223,13904.0,164.0,5.0
18224,13905.0,22.0,5.0
18225,13906.0,38.0,3.0
18226,13907.0,187.0,5.0
18227,13908.0,183.0,2.0
18228,13909.0,210.0,5.0
18229,13910.0,3.0,4.0
18230,13910.0,22.0,5.0
18231,13911.0,110.0,3.0
18232,13911.0,186.0,4.0
18233,13911.0,249.0,5.0
18234,13912.0,263.0,4.0
18235,13913.0,105.0,5.0
18236,13914.0,71.0,1.0
18237,13915.0,139.0,4.0
18238,13916.0,113.0,5.0
18239,13916.0,155.0,3.0
18240,13917.0,1.0,4.0
18241,13917.0,226.0,2.0
18242,13918.0,22.0,4.0
18243,13919.0,104.0,5.0
18244,13920.0,117.0,5.0
18245,13921.0,192.0,4.0
18246,13921.0,256.0,4.0
18247,13922.0,22.0,5.0
18248,13923.0,254.0,2.0
18249,13924.0,119.0,1.0
18250,13925.0,81.0,1.0
18251,13926.0,42.0,5.0
18252,13927.0,113.0,2.0
18253,13928.0,1.0,4.0
18254,13929.0,22.0,5.0
18255,13930.0,121.0,5.0
18256,13930.0,198.0,4.0
18257,13931.0,77.0,1.0
18258,13932.0,136.0,2.0
18259,13933.0,232.0,5.0
18260,13934.0,53.0,5.0
18261,13935.0,56.0,2.0
18262,13936.0,145.0,3.0
18263,13936.0,249.0,4.0
18264,13937.0,243.0,5.0
18265,13938.0,263.0,2.0
18266,13939.0,107.0,4.0
18267,13940.0,73.0,5.0
18268,13941.0,184.0,1.0
18269,13942.0,67.0,1.0
18270,13943.0,110.0,2.0
18271,13944.0,22.0,5.0
18272,13945.0,24.0,4.0
18273,13946.0,257.0,1.0
18274,13947.0,144.0,1.0
18275,13948.0,188.0,5.0
18276,13949.0,249.0,2.0
18277,13950.0,266.0,5.0
18278,13951.0,17.0,5.0
18279,13951.0,234.0,5.0
18280,13952.0,24.0,4.0
18281,13953.0,124.0,5.0
18282,13953.0,249.0,4.0
18283,13954.0,69.0,1.0
18284,13955.0,3.0,4.0
18285,13955.0,47.0,3.0
18286,13955.0,76.0,3.0
18287,13956.0,117.0,2.0
18288,13956.0,177.0,4.0
18289,13956.0,198.0,4.0
18290,13957.0,136.0,5.0
18291,13958.0,207.0,1.0
18292,13959.0,254.0,5.0
18293,13960.0,207.0,1.0
18294,13960.0,240.0,1.0
18295,13961.0,226.0,2.0
18296,13962.0,78.0,1.0
18297,13963.0,22.0,5.0
18298,13964.0,198.0,1.0
18299,13965.0,254.0,5.0
18300,13966.0,153.0,5.0
18301,13967.0,48.0,4.0
18302,13967.0,252.0,2.0
18303,13968.0,23.0,5.0
18304,13968.0,159.0,5.0
18305,13969.0,153.0,5.0
18306,13970.0,37.0,5.0
18307,13971.0,142.0,5.0
18308,13972.0,22.0,5.0
18309,13973.0,144.0,1.0
18310,13974.0,208.0,5.0
18311,13975.0,210.0,4.0
18312,13976.0,243.0,5.0
18313,13977.0,110.0,5.0
18314,13978.0,47.0,5.0
18315,13979.0,81.0,2.0
18316,13980.0,111.0,3.0
18317,13981.0,34.0,5.0
18318,13982.0,49.0,5.0
18319,13982.0,51.0,5.0
18320,13983.0,233.0,4.0
18321,13984.0,122.0,4.0
18322,13984.0,225.0,3.0
18323,13985.0,225.0,4.0
18324,13986.0,211.0,5.0
18325,13987.0,22.0,4.0
18326,13987.0,82.0,4.0
18327,13987.0,192.0,5.0
18328,13987.0,249.0,4.0
18329,13988.0,112.0,3.0
18330,13989.0,22.0,5.0
18331,13990.0,167.0,1.0
18332,13991.0,263.0,1.0
18333,13992.0,16.0,4.0
18334,13993.0,67.0,4.0
18335,13994.0,50.0,3.0
18336,13995.0,47.0,5.0
18337,13996.0,136.0,5.0
18338,13997.0,241.0,2.0
18339,13998.0,175.0,5.0
18340,13999.0,208.0,2.0
18341,14000.0,170.0,3.0
18342,14001.0,49.0,5.0
18343,14002.0,49.0,5.0
18344,14002.0,62.0,1.0
18345,14002.0,68.0,3.0
18346,14002.0,159.0,1.0
18347,14002.0,184.0,4.0
18348,14002.0,249.0,2.0
18349,14003.0,93.0,5.0
18350,14004.0,69.0,1.0
18351,14005.0,237.0,5.0
18352,14006.0,254.0,4.0
18353,14007.0,59.0,4.0
18354,14008.0,184.0,5.0
18355,14009.0,153.0,5.0
18356,14010.0,208.0,5.0
18357,14011.0,256.0,4.0
18358,14012.0,68.0,3.0
18359,14013.0,103.0,4.0
18360,14013.0,120.0,4.0
18361,14013.0,170.0,2.0
18362,14014.0,146.0,5.0
18363,14015.0,42.0,5.0
18364,14016.0,112.0,1.0
18365,14017.0,17.0,5.0
18366,14018.0,117.0,5.0
18367,14019.0,62.0,4.0
18368,14020.0,164.0,4.0
18369,14021.0,70.0,1.0
18370,14021.0,146.0,3.0
18371,14022.0,22.0,2.0
18372,14023.0,112.0,3.0
18373,14024.0,217.0,4.0
18374,14025.0,5.0,5.0
18375,14026.0,211.0,4.0
18376,14027.0,263.0,4.0
18377,14028.0,29.0,5.0
18378,14028.0,249.0,5.0
18379,14029.0,207.0,1.0
18380,14030.0,234.0,4.0
18381,14031.0,164.0,5.0
18382,14032.0,186.0,2.0
18383,14032.0,198.0,4.0
18384,14033.0,148.0,5.0
18385,14034.0,91.0,4.0
18386,14035.0,257.0,4.0
18387,14036.0,73.0,5.0
18388,14037.0,249.0,1.0
18389,14038.0,167.0,4.0
18390,14039.0,264.0,4.0
18391,14040.0,1.0,5.0
18392,14040.0,110.0,4.0
18393,14041.0,192.0,5.0
18394,14042.0,51.0,5.0
18395,14043.0,111.0,4.0
18396,14044.0,22.0,5.0
18397,14045.0,217.0,4.0
18398,14046.0,73.0,4.0
18399,14047.0,266.0,2.0
18400,14048.0,38.0,5.0
18401,14049.0,35.0,5.0
18402,14050.0,145.0,3.0
18403,14051.0,22.0,5.0
18404,14052.0,22.0,5.0
18405,14053.0,165.0,5.0
18406,14054.0,16.0,5.0
18407,14055.0,210.0,5.0
18408,14056.0,264.0,1.0
18409,14057.0,47.0,5.0
18410,14058.0,254.0,5.0
18411,14059.0,110.0,5.0
18412,14060.0,153.0,5.0
18413,14061.0,23.0,4.0
18414,14061.0,266.0,4.0
18415,14062.0,208.0,2.0
18416,14063.0,210.0,4.0
18417,14064.0,69.0,1.0
18418,14064.0,103.0,5.0
18419,14064.0,249.0,1.0
18420,14065.0,1.0,5.0
18421,14065.0,249.0,5.0
18422,14066.0,47.0,1.0
18423,14067.0,177.0,4.0
18424,14068.0,177.0,5.0
18425,14069.0,117.0,5.0
18426,14070.0,177.0,4.0
18427,14071.0,208.0,1.0
18428,14072.0,24.0,5.0
18429,14073.0,35.0,1.0
18430,14074.0,249.0,5.0
18431,14075.0,246.0,2.0
18432,14076.0,22.0,5.0
18433,14077.0,23.0,4.0
18434,14078.0,38.0,5.0
18435,14079.0,22.0,5.0
18436,14079.0,47.0,5.0
18437,14079.0,103.0,5.0
18438,14080.0,22.0,5.0
18439,14081.0,1.0,1.0
18440,14082.0,110.0,5.0
18441,14083.0,110.0,5.0
18442,14084.0,50.0,5.0
18443,14085.0,150.0,1.0
18444,14086.0,211.0,5.0
18445,14087.0,245.0,5.0
18446,14088.0,264.0,4.0
18447,14089.0,266.0,5.0
18448,14090.0,254.0,5.0
18449,14091.0,207.0,4.0
18450,14092.0,38.0,4.0
18451,14092.0,78.0,2.0
18452,14092.0,107.0,4.0
18453,14092.0,178.0,2.0
18454,14093.0,241.0,4.0
18455,14094.0,42.0,5.0
18456,14095.0,152.0,5.0
18457,14096.0,104.0,5.0
18458,14097.0,110.0,2.0
18459,14097.0,117.0,1.0
18460,14097.0,141.0,2.0
18461,14098.0,208.0,5.0
18462,14099.0,192.0,4.0
18463,14100.0,110.0,5.0
18464,14101.0,175.0,5.0
18465,14102.0,154.0,1.0
18466,14103.0,257.0,5.0
18467,14104.0,22.0,3.0
18468,14104.0,120.0,3.0
18469,14105.0,62.0,3.0
18470,14106.0,1.0,4.0
18471,14107.0,184.0,4.0
18472,14108.0,4.0,1.0
18473,14109.0,47.0,5.0
18474,14110.0,81.0,4.0
18475,14111.0,120.0,1.0
18476,14112.0,121.0,2.0
18477,14113.0,125.0,3.0
18478,14114.0,208.0,1.0
18479,14115.0,264.0,5.0
18480,14116.0,110.0,4.0
18481,14117.0,246.0,4.0
18482,14118.0,22.0,4.0
18483,14119.0,119.0,5.0
18484,14120.0,243.0,4.0
18485,14121.0,266.0,5.0
18486,14122.0,128.0,1.0
18487,14123.0,121.0,5.0
18488,14123.0,254.0,5.0
18489,14124.0,150.0,2.0
18490,14125.0,22.0,4.0
18491,14126.0,211.0,4.0
18492,14127.0,233.0,1.0
18493,14128.0,259.0,5.0
18494,14129.0,25.0,3.0
18495,14130.0,211.0,5.0
18496,14131.0,22.0,5.0
18497,14131.0,241.0,5.0
18498,14132.0,198.0,4.0
18499,14133.0,29.0,3.0
18500,14133.0,38.0,4.0
18501,14133.0,153.0,4.0
18502,14134.0,47.0,4.0
18503,14135.0,210.0,4.0
18504,14136.0,22.0,5.0
18505,14136.0,225.0,4.0
18506,14137.0,22.0,5.0
18507,14138.0,68.0,5.0
18508,14138.0,111.0,4.0
18509,14139.0,107.0,5.0
18510,14140.0,183.0,4.0
18511,14141.0,243.0,1.0
18512,14142.0,158.0,5.0
18513,14143.0,207.0,1.0
18514,14144.0,111.0,3.0
18515,14145.0,1.0,1.0
